"Generalized Linear Model",0.9984299634997449,0.0013197492631115007,,536.0,28.142589118198874,32.863849765258216
"Deep Learning",0.9982214937122931,0.001029231764388563,,2190.0,678.2363977485929,63.38028169014084
"Decision Tree",0.9990639515027324,4.5385821805111624E-4,,383.0,2.8142589118198873,18.779342723004696
"Random Forest",0.9984000120943227,6.504586176853734E-4,,1883.0,79.73733583489681,194.83568075117373
"Gradient Boosted Trees",0.9994912311830332,0.001398999599991177,,14879.0,590.0562851782364,86.85446009389672
"Support Vector Machine",0.9993796560990569,1.4474669361264167E-4,,14463.0,66.60412757973734,133.80281690140845
